title,area,detailplace,square,position,roomtype,price
整租·天诚广场 2室2厅 南,天河,天润路,100.0,南,2室2厅2卫,5800
整租·泰景花园东城华庭 3室2厅 南/北,黄埔,黄埔区府,99.0,南,3室2厅1卫,4500
整租·碧桂园豪园湖心苑 4室2厅 复式 东南,增城,增城碧桂园,245.0,东,4室2厅3卫,2200
整租·明月小区 3室1厅 南/北,越秀,五羊新城,72.0,南,3室1厅1卫,4500
整租·洲山大厦 1室1厅 东,番禺,钟村,100.0,东,1室1厅0卫,3000
整租·共和苑 2室1厅 南/北,越秀,杨箕,57.0,南,2室1厅1卫,3400
整租·南沙金茂湾 4室2厅 南/北,南沙,明珠湾,170.0,南,4室2厅3卫,5700
整租·尚河居 1室1厅 南,天河,天河南,30.0,南,1室1厅1卫,2600
整租·碧桂园豪园荔湖苑 3室2厅 北,增城,增城碧桂园,96.0,北,3室2厅1卫,1500
整租·星河湾赏心园 4室2厅 南/北,番禺,星河湾,205.0,南,4室2厅3卫,9000
整租·广州敏捷绿湖首府 3室2厅 南,增城,石滩镇,103.82,南,3室2厅2卫,1450
整租·远洋天骄 1室0厅 东南,天河,天河客运站,12.0,东,1室0厅0卫,650
整租·紫茗花园 3室2厅 东,南沙,进港大道,107.0,东,3室2厅1卫,1450
整租·星河山海湾 4室2厅 南/北,南沙,南沙港,112.0,南,4室2厅2卫,3200
整租·逸翠庄园 5室2厅 复式 北,增城,荔城西区,279.0,北,5室2厅4卫,4000
整租·岳洲路 2室1厅 东,天河,五山,65.0,东,2室1厅1卫,2000
整租·敏捷御峰国际 2室2厅 南,番禺,会江,58.8,南,2室2厅2卫,3690
整租·佳兆业悦江府 3室2厅 东南,南沙,明珠湾,100.0,东,3室2厅2卫,2300
整租·雅居乐花园时光九篇 4室2厅 东南/西南,番禺,雅居乐,169.22,东,4室2厅2卫,5500
整租·星河山海湾 3室2厅 东北,南沙,南沙港,125.0,东,3室2厅1卫,3500
整租·越秀滨海隽城 3室2厅 南,南沙,金洲,120.0,南,3室2厅2卫,2800
整租·天诚广场 2室2厅 南,天河,天润路,100.0,南,2室2厅2卫,5800
整租·泰景花园东城华庭 3室2厅 南/北,黄埔,黄埔区府,99.0,南,3室2厅1卫,4500
整租·碧桂园豪园湖心苑 4室2厅 复式 东南,增城,增城碧桂园,245.0,东,4室2厅3卫,2200
整租·明月小区 3室1厅 南/北,越秀,五羊新城,72.0,南,3室1厅1卫,4500
整租·洲山大厦 1室1厅 东,番禺,钟村,100.0,东,1室1厅0卫,3000
整租·共和苑 2室1厅 南/北,越秀,杨箕,57.0,南,2室1厅1卫,3400
整租·南沙金茂湾 4室2厅 南/北,南沙,明珠湾,170.0,南,4室2厅3卫,5700
整租·尚河居 1室1厅 南,天河,天河南,30.0,南,1室1厅1卫,2600
整租·碧桂园豪园荔湖苑 3室2厅 北,增城,增城碧桂园,96.0,北,3室2厅1卫,1500
整租·星河湾赏心园 4室2厅 南/北,番禺,星河湾,205.0,南,4室2厅3卫,9000
整租·广州敏捷绿湖首府 3室2厅 南,增城,石滩镇,103.82,南,3室2厅2卫,1450
整租·远洋天骄 1室0厅 东南,天河,天河客运站,12.0,东,1室0厅0卫,650
整租·越秀岭南雅筑 1室0厅 南,黄埔,香雪,13.0,南,1室0厅0卫,450
整租·叠溪花园 3室2厅 东南,增城,朱村,85.0,东,3室2厅1卫,1200
整租·暨南大学宿舍 2室1厅 南/北,天河,石牌,58.0,南,2室1厅1卫,4500
整租·先烈中路 3室2厅 东南,越秀,黄花岗,121.65,东,3室2厅1卫,4000
整租·万科柏悦湾 1室0厅 南/北,荔湾,大坦沙,13.34,南,1室0厅0卫,1100
整租·新河浦路 2室1厅 东,越秀,东山口,56.0,东,2室1厅1卫,4600
整租·雅居乐剑桥汇 4室2厅 南/北,番禺,雅居乐,285.0,南,4室2厅4卫,7000
整租·华骏花园 3室2厅 西,天河,珠江新城东,153.0,西,3室2厅1卫,10000
整租·远洋天骄广场 1室1厅 东南,天河,天河客运站,46.0,东,1室1厅1卫,2500
整租·桃花路 4室3厅 复式 南,番禺,莲花山,205.67,南,4室3厅2卫,2400
整租·建设二马路 2室1厅 南,越秀,建设路,67.0,南,2室1厅1卫,3500
整租·领江壹号 1室0厅 南,海珠,客村,25.54,南,1室0厅0卫,1600
合租·辉洋苑 3居室 东卧,荔湾,黄沙,14.4,东,3室1厅1卫,1558
整租·小北路 2室1厅 南,越秀,小北,50.0,南,2室1厅1卫,3200
整租·广州敏捷绿湖首府 3室2厅 东北,增城,石滩镇,105.0,东,3室2厅2卫,1220
整租·方圆流花月岛 1室0厅 西,越秀,人民北,17.18,西,1室0厅0卫,4600
整租·保利中航城花园一期 3室2厅 南,增城,朱村,92.0,南,3室2厅2卫,3500
合租·南国奥园 4居室 北卧,番禺,汉溪长隆,14.2,北,4室1厅2卫,1921
整租·锦绣银湾 1室0厅 南/北,番禺,大石,12.0,南,1室0厅0卫,850
整租·保利立方花园 4室1厅 跃层 南,增城,永宁,95.0,南,4室1厅2卫,2100
整租·奥园城市天地 1室0厅 东,番禺,汉溪长隆,35.34,东,1室0厅0卫,450
合租·中海康城 4居室 北卧,天河,黄村,13.0,北,4室1厅1卫,1638
整租·顺欣花园 3室1厅 南,增城,新塘北,89.0,南,3室1厅2卫,2700
合租·新世界逸彩庭园 4居室 东卧,荔湾,滘口,6.46,东,4室1厅2卫,1081
整租·凯德山海连城一期 3室2厅 南,番禺,莲花山,124.35,南,3室2厅2卫,4000
整租·景业荔都 3室2厅 北,从化,江埔街,99.0,北,3室2厅1卫,950
合租·新世界逸彩庭园 4居室 南卧,荔湾,滘口,12.1,南,4室1厅1卫,1396
整租·中交蓝色海湾 4室2厅 南/北,南沙,南沙港,135.0,南,4室2厅2卫,3500
整租·粤海丽江花园 4室1厅 南,天河,珠江新城东,197.0,南,4室1厅1卫,20000
整租·中交国际邮轮广场 3室2厅 北,南沙,南沙港,70.0,北,3室2厅1卫,4800
整租·领南星河荣誉 4室2厅 东南,南沙,南沙港,120.0,东,4室2厅2卫,3500
整租·中新里 3室2厅 东南,黄埔,知识城,106.0,东,3室2厅2卫,3000
整租·华乐大厦 2室1厅 东南,越秀,建设路,50.0,东,2室1厅1卫,3625
合租·暨南花园 4居室 北卧,天河,石牌,11.1,北,4室1厅2卫,2236
整租·碧桂园天玺湾 3室2厅 北,南沙,进港大道,98.0,北,3室2厅2卫,1800
整租·大华东郡府 3室2厅 南,增城,朱村,88.15,南,3室2厅2卫,1800
整租·中怡城市花园 3室2厅 南,天河,林和,128.0,南,3室2厅1卫,9500
整租·碧桂园凤凰城凤晴苑 3室2厅 北,增城,凤凰城,117.0,北,3室2厅2卫,2200
整租·中交蓝色海湾 4室2厅 东南,南沙,南沙港,122.0,东,4室2厅2卫,3500
整租·时代倾城(中新镇) 3室1厅 南,增城,中新镇,101.47,南,3室1厅2卫,2000
整租·越秀和樾府一期 4室2厅 南,番禺,汉溪长隆,130.0,南,4室2厅2卫,11000
整租·嘉御豪庭 3室2厅 东北,增城,石滩镇,98.0,东,3室2厅1卫,1300
整租·羊城花园 2室1厅 南,天河,东圃,42.0,南,2室1厅1卫,2700
整租·岭南新世界 1室0厅 北,白云,嘉禾望岗,12.0,北,1室0厅0卫,1000
整租·海滨花园 3室2厅 西南,番禺,洛溪,89.3,西,3室2厅1卫,3200
整租·星河湾半岛三号园 4室2厅 错层 东南,番禺,厦滘,317.23,东,4室2厅4卫,34800
整租·岭南新世界 1室0厅 南,白云,嘉禾望岗,12.0,南,1室0厅0卫,1000
整租·富图花园 7室1厅 复式 东南,番禺,市桥,482.5,东,7室1厅5卫,16000
整租·建业大厦 5室2厅 复式 东南,番禺,市桥,153.0,东,5室2厅2卫,4500
整租·中交国际邮轮广场 2室2厅 东,南沙,南沙港,108.0,东,2室2厅2卫,4300
整租·侨建Hi·City 2室1厅 西,海珠,南洲,56.18,西,2室1厅2卫,6000
整租·影城花园 1室0厅 南,海珠,客村,14.0,南,1室0厅0卫,800
整租·南沙万达广场 1室0厅 南/北,南沙,金洲,50.0,南,1室0厅1卫,1700
整租·叠溪花园 3室2厅 南,增城,朱村,89.0,南,3室2厅1卫,1200
整租·中怡城市花园 3室2厅 南,天河,林和,128.0,南,3室2厅1卫,9500
合租·保利心语 4居室 北卧,天河,珠江新城中,15.8,北,4室1厅2卫,2990
整租·碧桂园凤凰城凤晴苑 3室2厅 北,增城,凤凰城,117.0,北,3室2厅2卫,2200
整租·中交蓝色海湾 4室2厅 东南,南沙,南沙港,122.0,东,4室2厅2卫,3500
整租·时代倾城(中新镇) 3室1厅 南,增城,中新镇,101.47,南,3室1厅2卫,2000
合租·第二金碧花园 3居室 西卧,海珠,金碧,8.43,西,3室1厅1卫,1711
整租·越秀和樾府一期 4室2厅 南,番禺,汉溪长隆,130.0,南,4室2厅2卫,11000
整租·嘉御豪庭 3室2厅 东北,增城,石滩镇,98.0,东,3室2厅1卫,1300
整租·羊城花园 2室1厅 南,天河,东圃,42.0,南,2室1厅1卫,2700
整租·岭南新世界 1室0厅 北,白云,嘉禾望岗,12.0,北,1室0厅0卫,1000
整租·海滨花园 3室2厅 西南,番禺,洛溪,89.3,西,3室2厅1卫,3200
合租·第二金碧花园 4居室 南卧,海珠,金碧,5.8,南,4室1厅1卫,1081
整租·星河湾半岛三号园 4室2厅 错层 东南,番禺,厦滘,317.23,东,4室2厅4卫,34800
整租·岭南新世界 1室0厅 南,白云,嘉禾望岗,12.0,南,1室0厅0卫,1000
合租·黄埔中央城 4居室 南卧,黄埔,香雪,14.0,南,4室1厅2卫,1984
整租·富图花园 7室1厅 复式 东南,番禺,市桥,482.5,东,7室1厅5卫,16000
整租·建业大厦 5室2厅 复式 东南,番禺,市桥,153.0,东,5室2厅2卫,4500
合租·品秀星樾 4居室 北卧,黄埔,香雪,14.04,北,4室1厅2卫,1459
整租·中交国际邮轮广场 2室2厅 东,南沙,南沙港,108.0,东,2室2厅2卫,4300
整租·侨建Hi·City 2室1厅 西,海珠,南洲,56.18,西,2室1厅2卫,6000
合租·洛涛南区 4居室 东北卧,番禺,洛溪,13.3,东,4室1厅1卫,1428
合租·骏景花园 4居室 南卧,天河,棠下,21.6,南,4室1厅2卫,2299
合租·小新塘大未来 5居室 南卧,天河,智慧城,8.0,南,5室1厅2卫,1501
整租·影城花园 1室0厅 南,海珠,客村,14.0,南,1室0厅0卫,800
整租·南沙万达广场 1室0厅 南/北,南沙,金洲,50.0,南,1室0厅1卫,1700
整租·叠溪花园 3室2厅 南,增城,朱村,89.0,南,3室2厅1卫,1200
整租·龙岗路 5室1厅 东南,天河,沙河,101.78,东,5室1厅1卫,3000
合租·萝岗和苑 5居室 北卧,黄埔,科学城,6.6,北,5室1厅2卫,1113
整租·创基丽江国际 4室2厅 东南,增城,增城区府,186.8,东,4室2厅2卫,3800
整租·南沙金茂湾 1室1厅 东南,南沙,明珠湾,40.0,东,1室1厅1卫,1700
title,area,detailplace,square,position,roomtype,price
整租·尚峰酒店公寓 2室1厅 东南,越秀,公园前,88.0,东,2室1厅2卫,5800
整租·岭南新世界 1室0厅 东,白云,嘉禾望岗,12.0,东,1室0厅0卫,1000
整租·合景天峻 1室0厅 西北,黄埔,知识城,40.0,西,1室0厅0卫,1000
整租·金道花园 1室1厅 北,荔湾,鹤洞,36.0,北,1室1厅1卫,3500
整租·北丽园 2室2厅 南,番禺,市桥,66.0,南,2室2厅1卫,2500
整租·帝景山庄 8室3厅 复式 东南,天河,黄村,372.03,东,8室3厅4卫,55000
整租·中交港湾国际 1室1厅 东,黄埔,黄埔区府,54.0,东,1室1厅1卫,1900
整租·保利中航城二期 4室2厅 复式 南,增城,朱村,109.0,南,4室2厅2卫,2000
整租·丽景湾 3室2厅 东北,海珠,滨江东,126.0,东,3室2厅1卫,8500
整租·越秀明珠天悦江湾 3室2厅 复式 东南/南,南沙,明珠湾,98.0,东,3室2厅3卫,2500
整租·万科海上明月 3室2厅 东南,南沙,黄阁,81.0,东,3室2厅2卫,1800
整租·新福港鼎峰 4室2厅 南,黄埔,科学城,140.0,南,4室2厅2卫,8500
整租·广州敏捷绿湖首府 3室2厅 南,增城,石滩镇,106.74,南,3室2厅2卫,1000
整租·敏捷绿湖首府一期 3室2厅 南,增城,石滩镇,120.0,南,3室2厅2卫,1124
整租·信业悦都荟 2室2厅 南,番禺,市桥北,48.0,南,2室2厅1卫,3500
整租·富力半岛 0室1厅 东南,白云,罗冲围,14.0,东,,830
整租·颐和四季公馆 2室1厅 南,天河,粤垦,90.27,南,2室1厅1卫,5300
整租·EBC公寓 1室0厅 南/北,番禺,番禺客运站,34.0,南,1室0厅1卫,1700
整租·中交汇通中心 1室1厅 南,南沙,明珠湾,81.0,南,1室1厅1卫,2000
整租·东风东路 3室1厅 东南,越秀,环市东,100.0,东,3室1厅1卫,4500
整租·翠拥华庭二期 1室1厅 南,番禺,东怡新区,40.0,南,1室1厅1卫,1500
整租·方圆明月山溪 1室0厅 南,从化,温泉镇,45.0,南,1室0厅1卫,800
整租·愉景南苑 1室0厅 东/南,海珠,新港西,12.0,东,1室0厅0卫,1200
整租·龙津西路 3室1厅 东南,荔湾,西关,100.0,东,3室1厅1卫,2600
title,area,detailplace,square,position,roomtype,price
整租·烟墩路 2室1厅 南,越秀,东山口,50.0,南,2室1厅1卫,4000
整租·晓港西马路 2室1厅 南,海珠,昌岗,50.0,南,2室1厅1卫,3000
整租·侨诚花园 3室2厅 东南,海珠,东晓南,90.0,东,3室2厅1卫,3300
整租·君华香柏广场 1室0厅 南,白云,京溪,12.0,南,1室0厅0卫,1000
整租·时代江岸花园 4室2厅 南,海珠,工业大道南,192.0,南,4室2厅3卫,24000
整租·领南星河荣誉 3室2厅 东南,南沙,南沙港,97.0,东,3室2厅2卫,1800
整租·奥园城市天地 1室1厅 南,番禺,汉溪长隆,48.0,南,1室1厅1卫,8000
整租·奥园城市天地 1室1厅 南,番禺,汉溪长隆,48.0,南,1室1厅1卫,8000
整租·南北广场 1室1厅 西南,海珠,宝岗,38.0,西,1室1厅1卫,1950
整租·人民中路 2室1厅 东,越秀,人民路,40.0,东,2室1厅1卫,2900
整租·琶洲新村公寓 1室0厅 南,海珠,琶洲东,38.0,南,1室0厅1卫,3900
整租·白云堡豪苑 7室3厅 东南,白云,永泰,413.0,东,7室3厅6卫,20000
整租·敏捷上品公馆 2室1厅 复式 南,番禺,金山谷,58.0,南,2室1厅1卫,3000
整租·新景豪庭 2室2厅 南,增城,白江,80.41,南,2室2厅1卫,800
整租·奥园康威广场 2室1厅 南,增城,新塘北,51.0,南,2室1厅1卫,1600
整租·小北路 1室1厅 南/北,越秀,小北,33.0,南,1室1厅1卫,2300
整租·南航花园 3室2厅 南,花都,新区,127.0,南,3室2厅1卫,3300
整租·南沙碧桂园 3室2厅 错层 东南,南沙,金洲,129.0,东,3室2厅2卫,2300
整租·城投·首筑花园 3室2厅 南,南沙,横沥,120.0,南,3室2厅2卫,2200
整租·碧桂园海湾1号 3室2厅 南,南沙,南沙港,97.0,南,3室2厅2卫,1600
整租·归谷科技园 1室1厅 南,黄埔,科学城,58.0,南,1室1厅1卫,3200
整租·翠雅苑 2室1厅 西北,天河,林和,72.0,西,2室1厅1卫,3300
整租·粮所小区 4室2厅 南/北,花都,旧区,113.0,南,4室2厅1卫,1100
整租·西湾路 2室1厅 南,荔湾,西村,50.0,南,2室1厅1卫,2700
整租·文明路 1室1厅 南,越秀,农讲所,76.0,南,1室1厅1卫,9500
合租·保利大都汇 4居室 东南卧,番禺,汉溪长隆,25.0,东,4室0厅0卫,2000
整租·碧桂园凤凰城凤晴苑 2室2厅 南,增城,凤凰城,80.0,南,2室2厅1卫,2200
整租·新世界天逸 1室0厅 南,天河,天河公园,12.0,南,1室0厅0卫,1200
整租·万科金域华庭 2室1厅 东南,海珠,同福,68.0,东,2室1厅1卫,3500
整租·保利东江首府 8室3厅 复式 东/东南,增城,新塘南,248.0,东,8室3厅6卫,20000
整租·越秀滨海御城 3室2厅 南/北,南沙,金洲,104.49,南,3室2厅2卫,2600
整租·合景睿峰L7 3室1厅 西南,天河,珠江新城东,109.0,西,3室1厅1卫,12600
整租·东华西路 3室1厅 东,越秀,东川路,80.0,东,3室1厅1卫,4200
整租·十三甫路 1室0厅 西,荔湾,和平西,30.0,西,1室0厅1卫,1400
整租·富力盈丰大厦 1室1厅 南,天河,珠江新城西,55.0,南,1室1厅2卫,5500
整租·嘉裕礼顿阳光 1室0厅 北,天河,珠江新城西,39.0,北,1室0厅1卫,3500
整租·奥园城市天地 1室1厅 西南,番禺,汉溪长隆,46.0,西,1室1厅1卫,2800
整租·雅致花园 0室0厅 东,海珠,江燕路,12.0,东,,900
整租·白云明珠广场 2室1厅 东南,白云,新市,68.0,东,2室1厅1卫,2800
整租·星河江堤春晓 3室2厅 北,南沙,明珠湾,100.0,北,3室2厅2卫,3500
整租·广州足球公园 3室2厅 东,番禺,钟村,85.0,东,3室2厅2卫,4000
整租·广州足球公园 3室2厅 东,番禺,钟村,85.0,东,3室2厅2卫,4200
整租·珠光新城国际中心 1室1厅 南,天河,珠江新城东,37.0,南,1室1厅1卫,4800
整租·颐和四季公馆 1室0厅 北,天河,粤垦,50.0,北,1室0厅1卫,3500
整租·阳光城丽景半岛 4室2厅 南/北,南沙,进港大道,119.0,南,4室2厅2卫,2500
整租·芳华花园洛涛居北区 3室1厅 北,番禺,洛溪,75.0,北,3室1厅1卫,3500
整租·明月小区 2室1厅 南/北,越秀,五羊新城,50.0,南,2室1厅1卫,3000
整租·广州奥林匹克花园 2室1厅 错层 南,番禺,洛溪,74.0,南,2室1厅1卫,3100
整租·番禺万达广场 2室1厅 东,番禺,万博,230.0,东,2室1厅0卫,16000
整租·暨南大学宿舍 1室1厅 南,天河,石牌,40.0,南,1室1厅1卫,3600
整租·珠光新城御景二期 3室2厅 南/北,天河,珠江新城东,119.73,南,3室2厅2卫,13000
合租·万科海上传奇 2居室 西南卧,荔湾,芳村,30.0,西,2室0厅2卫,1850
整租·富力桃园 1室0厅 东南,白云,罗冲围,12.0,东,1室0厅0卫,1300
整租·花语水岸 1室0厅 东,荔湾,大坦沙,13.0,东,1室0厅0卫,600
整租·波尔多庄园 1室1厅 西南,越秀,黄花岗,48.0,西,1室1厅1卫,4000
整租·庙前西街 1室1厅 东南,越秀,东山口,35.82,东,1室1厅1卫,2500
整租·合景睿峰L7 3室1厅 北,天河,珠江新城东,114.0,北,3室1厅2卫,10000
整租·阳光城悦然府 3室2厅 东北,南沙,进港大道,87.0,东,3室2厅1卫,2300
整租·海力花园 3室2厅 南,南沙,进港大道,88.0,南,3室2厅1卫,1500
整租·同和云苑新村 3室1厅 南,白云,同和,80.0,南,3室1厅1卫,2500
整租·萝岗奥园广场 2室2厅 南,黄埔,香雪,52.0,南,2室2厅1卫,2950
整租·归谷科技园 1室1厅 南,黄埔,科学城,58.0,南,1室1厅1卫,3200
整租·翠雅苑 2室1厅 西北,天河,林和,72.0,西,2室1厅1卫,3300
整租·粮所小区 4室2厅 南/北,花都,旧区,113.0,南,4室2厅1卫,1100
整租·西湾路 2室1厅 南,荔湾,西村,50.0,南,2室1厅1卫,2700
整租·文明路 1室1厅 南,越秀,农讲所,76.0,南,1室1厅1卫,9500
合租·保利大都汇 4居室 东南卧,番禺,汉溪长隆,25.0,东,4室0厅0卫,2000
整租·碧桂园凤凰城凤晴苑 2室2厅 南,增城,凤凰城,80.0,南,2室2厅1卫,2200
整租·新世界天逸 1室0厅 南,天河,天河公园,12.0,南,1室0厅0卫,1200
整租·万科金域华庭 2室1厅 东南,海珠,同福,68.0,东,2室1厅1卫,3500
整租·保利东江首府 8室3厅 复式 东/东南,增城,新塘南,248.0,东,8室3厅6卫,20000
整租·越秀滨海御城 3室2厅 南/北,南沙,金洲,104.49,南,3室2厅2卫,2600
整租·合景睿峰L7 3室1厅 西南,天河,珠江新城东,109.0,西,3室1厅1卫,12600
整租·东华西路 3室1厅 东,越秀,东川路,80.0,东,3室1厅1卫,4200
整租·十三甫路 1室0厅 西,荔湾,和平西,30.0,西,1室0厅1卫,1400
整租·富力盈丰大厦 1室1厅 南,天河,珠江新城西,55.0,南,1室1厅2卫,5500
整租·嘉裕礼顿阳光 1室0厅 北,天河,珠江新城西,39.0,北,1室0厅1卫,3500
整租·奥园城市天地 1室1厅 西南,番禺,汉溪长隆,46.0,西,1室1厅1卫,2800
整租·雅致花园 0室0厅 东,海珠,江燕路,12.0,东,,900
整租·白云明珠广场 2室1厅 东南,白云,新市,68.0,东,2室1厅1卫,2800
整租·广州设计之都 1室1厅 东,白云,黄边,46.0,东,1室1厅1卫,2300
整租·绿城美的·晓风印月 3室2厅 南,南沙,明珠湾,103.0,南,3室2厅2卫,2400
整租·星河江堤春晓 3室2厅 北,南沙,明珠湾,100.0,北,3室2厅2卫,3500
整租·广州足球公园 3室2厅 东,番禺,钟村,85.0,东,3室2厅2卫,4000
整租·广州足球公园 3室2厅 东,番禺,钟村,85.0,东,3室2厅2卫,4200
整租·珠光新城国际中心 1室1厅 南,天河,珠江新城东,37.0,南,1室1厅1卫,4800
整租·颐和四季公馆 1室0厅 北,天河,粤垦,50.0,北,1室0厅1卫,3500
整租·阳光城丽景半岛 4室2厅 南/北,南沙,进港大道,119.0,南,4室2厅2卫,2500
整租·芳华花园洛涛居北区 3室1厅 北,番禺,洛溪,75.0,北,3室1厅1卫,3500
整租·明月小区 2室1厅 南/北,越秀,五羊新城,50.0,南,2室1厅1卫,3000
整租·广州奥林匹克花园 2室1厅 错层 南,番禺,洛溪,74.0,南,2室1厅1卫,3100
整租·番禺万达广场 2室1厅 东,番禺,万博,230.0,东,2室1厅0卫,16000
